,country,year,fertility_rate,population_rate,life_expentancy_rate,continent
792,Austria,1998,1.37,8023166.0,77.8,Europe
793,Austria,1999,1.34,8032953.0,78.0,Europe
794,Austria,2000,1.37,8050884.0,78.2,Europe
795,Austria,2001,1.33,8078877.0,78.6,Europe
796,Austria,2002,1.39,8114698.0,78.8,Europe
797,Austria,2003,1.38,8155466.0,79.0,Europe
798,Austria,2004,1.42,8196624.0,79.4,Europe
799,Austria,2005,1.41,8234858.0,79.5,Europe
800,Austria,2006,1.41,8269372.0,80.0,Europe
801,Austria,2007,1.38,8301290.0,80.1,Europe
802,Austria,2008,1.41,8331465.0,80.4,Europe
803,Austria,2009,1.39,8361362.0,80.3,Europe
804,Austria,2010,1.44,8391986.0,80.5,Europe
805,Austria,2011,1.44,8423559.0,80.7,Europe
806,Austria,2012,1.46,8455477.0,80.9,Europe
807,Austria,2013,1.47,8486962.0,81.1,Europe
808,Austria,2014,1.48,8516916.0,81.2,Europe
809,Austria,2015,1.5,8544586.0,81.3,Europe
835,Azerbaijan,1960,5.57,3897889.0,61.33,Europe
836,Azerbaijan,1961,5.6,4030130.0,61.76,Europe
837,Azerbaijan,1962,5.59,4167558.0,62.2,Europe
838,Azerbaijan,1963,5.55,4307315.0,62.62,Europe
839,Azerbaijan,1964,5.47,4445653.0,63.06,Europe
840,Azerbaijan,1965,5.35,4579759.0,63.49,Europe
841,Azerbaijan,1966,5.21,4708485.0,63.91,Europe
842,Azerbaijan,1967,5.06,4832098.0,64.35,Europe
843,Azerbaijan,1968,4.9,4950977.0,64.75,Europe
844,Azerbaijan,1969,4.75,5066080.0,65.14,Europe
845,Azerbaijan,1970,4.61,5178160.0,65.48,Europe
846,Azerbaijan,1971,4.48,5287272.0,65.75,Europe
847,Azerbaijan,1972,4.35,5393176.0,65.93,Europe
848,Azerbaijan,1973,4.22,5496061.0,66.04,Europe
849,Azerbaijan,1974,4.08,5596160.0,66.05,Europe
850,Azerbaijan,1975,3.95,5693796.0,66.02,Europe
851,Azerbaijan,1976,3.81,5789050.0,65.92,Europe
852,Azerbaijan,1977,3.68,5882395.0,65.8,Europe
853,Azerbaijan,1978,3.54,5975045.0,65.68,Europe
854,Azerbaijan,1979,3.41,6068531.0,65.6,Europe
855,Azerbaijan,1980,3.29,6163990.0,65.55,Europe
856,Azerbaijan,1981,3.18,6261942.0,65.61,Europe
857,Azerbaijan,1982,3.09,6362289.0,65.73,Europe
858,Azerbaijan,1983,3.03,6464775.0,65.92,Europe
859,Azerbaijan,1984,2.98,6568857.0,66.15,Europe
860,Azerbaijan,1985,2.95,6674107.0,66.37,Europe
861,Azerbaijan,1986,2.95,6779970.0,66.48,Europe
862,Azerbaijan,1987,2.95,6886428.0,66.46,Europe
863,Azerbaijan,1988,2.96,6994139.0,66.28,Europe
864,Azerbaijan,1989,2.97,7104058.0,65.98,Europe
865,Azerbaijan,1990,2.97,7216503.0,65.6,Europe
866,Azerbaijan,1991,2.94,7332519.0,65.3,Europe
867,Azerbaijan,1992,2.88,7450920.0,63.7,Europe
868,Azerbaijan,1993,2.8,7567156.0,64.0,Europe
869,Azerbaijan,1994,2.69,7675128.0,63.5,Europe
870,Azerbaijan,1995,2.56,7770806.0,64.6,Europe
871,Azerbaijan,1996,2.43,7852287.0,65.0,Europe
872,Azerbaijan,1997,2.3,7921789.0,65.3,Europe
873,Azerbaijan,1998,2.19,7984531.0,65.6,Europe
874,Azerbaijan,1999,2.11,8047997.0,65.9,Europe
875,Azerbaijan,2000,2.05,8117742.0,66.5,Europe
876,Azerbaijan,2001,2.01,8195648.0,67.2,Europe
877,Azerbaijan,2002,2.0,8280599.0,67.6,Europe
878,Azerbaijan,2003,1.99,8371536.0,67.6,Europe
879,Azerbaijan,2004,1.99,8466304.0,67.8,Europe
880,Azerbaijan,2005,1.99,8563398.0,68.2,Europe
881,Azerbaijan,2006,1.99,8662137.0,68.7,Europe
882,Azerbaijan,2007,1.99,8763359.0,69.1,Europe
883,Azerbaijan,2008,1.99,8868713.0,69.2,Europe
884,Azerbaijan,2009,1.98,8980488.0,69.7,Europe
885,Azerbaijan,2010,1.97,9099893.0,70.1,Europe
886,Azerbaijan,2011,1.96,9227512.0,70.8,Europe
887,Azerbaijan,2012,1.94,9361477.0,71.5,Europe
888,Azerbaijan,2013,1.92,9497496.0,72.1,Europe
889,Azerbaijan,2014,1.91,9629779.0,72.5,Europe
890,Azerbaijan,2015,1.89,9753968.0,72.9,Europe
916,Bahamas,1960,4.5,109526.0,62.0,North America
917,Bahamas,1961,4.5,115108.0,62.29,North America
918,Bahamas,1962,4.45,121083.0,62.58,North America
919,Bahamas,1963,4.36,127331.0,62.85,North America
920,Bahamas,1964,4.22,133697.0,63.13,North America
921,Bahamas,1965,4.06,140049.0,63.4,North America
922,Bahamas,1966,3.89,146364.0,63.65,North America
923,Bahamas,1967,3.75,152607.0,63.91,North America
924,Bahamas,1968,3.64,158629.0,64.14,North America
925,Bahamas,1969,3.57,164250.0,64.39,North America
926,Bahamas,1970,3.53,169356.0,64.61,North America
927,Bahamas,1971,3.5,173867.0,64.85,North America
928,Bahamas,1972,3.47,177844.0,65.08,North America
929,Bahamas,1973,3.41,181489.0,65.3,North America
930,Bahamas,1974,3.33,185097.0,65.53,North America
931,Bahamas,1975,3.23,188882.0,65.74,North America
932,Bahamas,1976,3.14,192905.0,65.96,North America
933,Bahamas,1977,3.06,197118.0,66.16,North America
934,Bahamas,1978,3.01,201511.0,66.37,North America
935,Bahamas,1979,2.99,206038.0,66.57,North America
936,Bahamas,1980,2.99,210660.0,66.75,North America
937,Bahamas,1981,2.99,215404.0,66.95,North America
938,Bahamas,1982,2.99,220275.0,67.12,North America
939,Bahamas,1983,2.97,225185.0,67.31,North America
940,Bahamas,1984,2.92,230016.0,67.5,North America
941,Bahamas,1985,2.86,234684.0,67.67,North America
942,Bahamas,1986,2.79,239132.0,67.86,North America
943,Bahamas,1987,2.73,243391.0,68.02,North America
944,Bahamas,1988,2.68,247576.0,68.2,North America
945,Bahamas,1989,2.65,251855.0,68.35,North America
946,Bahamas,1990,2.64,256338.0,68.5,North America
947,Bahamas,1991,2.63,261117.0,68.9,North America
948,Bahamas,1992,2.62,266133.0,69.2,North America
949,Bahamas,1993,2.6,271165.0,69.7,North America
950,Bahamas,1994,2.57,275903.0,69.5,North America
951,Bahamas,1995,2.51,280151.0,69.7,North America
952,Bahamas,1996,2.44,283792.0,70.0,North America
953,Bahamas,1997,2.36,286968.0,70.2,North America
954,Bahamas,1998,2.26,290054.0,70.1,North America
955,Bahamas,1999,2.17,293572.0,70.1,North America
956,Bahamas,2000,2.07,297891.0,70.2,North America
957,Bahamas,2001,1.99,303138.0,70.3,North America
958,Bahamas,2002,1.92,309170.0,70.4,North America
959,Bahamas,2003,1.88,315757.0,71.1,North America
960,Bahamas,2004,1.86,322539.0,71.7,North America
961,Bahamas,2005,1.85,329243.0,71.7,North America
962,Bahamas,2006,1.86,335801.0,72.0,North America
963,Bahamas,2007,1.88,342259.0,71.8,North America
964,Bahamas,2008,1.89,348587.0,72.2,North America
965,Bahamas,2009,1.9,354780.0,72.7,North America
966,Bahamas,2010,1.9,360830.0,72.7,North America
967,Bahamas,2011,1.9,366711.0,72.6,North America
968,Bahamas,2012,1.89,372388.0,72.7,North America
969,Bahamas,2013,1.89,377841.0,72.9,North America
970,Bahamas,2014,1.88,383054.0,73.5,North America
971,Bahamas,2015,1.88,388019.0,73.7,North America
997,Bahrain,1960,7.09,162501.0,51.64,Asia
998,Bahrain,1961,7.13,167924.0,52.99,Asia
999,Bahrain,1962,7.17,173107.0,54.33,Asia
1000,Bahrain,1963,7.19,178048.0,55.64,Asia
1001,Bahrain,1964,7.19,182774.0,56.9,Asia
1002,Bahrain,1965,7.17,187348.0,58.1,Asia
1003,Bahrain,1966,7.1,191782.0,59.23,Asia
1004,Bahrain,1967,7.0,196203.0,60.29,Asia
1005,Bahrain,1968,6.86,200953.0,61.29,Asia
1006,Bahrain,1969,6.69,206469.0,62.22,Asia
1007,Bahrain,1970,6.5,213102.0,63.1,Asia
1008,Bahrain,1971,6.29,220808.0,63.92,Asia
1009,Bahrain,1972,6.09,229588.0,64.67,Asia
1010,Bahrain,1973,5.9,239860.0,65.38,Asia
1011,Bahrain,1974,5.72,252139.0,66.03,Asia
1012,Bahrain,1975,5.56,266686.0,66.63,Asia
1013,Bahrain,1976,5.41,283843.0,67.2,Asia
1014,Bahrain,1977,5.28,303236.0,67.72,Asia
1015,Bahrain,1978,5.16,323511.0,68.21,Asia
1016,Bahrain,1979,5.04,342829.0,68.67,Asia
1017,Bahrain,1980,4.92,359902.0,69.09,Asia
1018,Bahrain,1981,4.8,374125.0,69.47,Asia
1019,Bahrain,1982,4.69,385950.0,69.83,Asia
1020,Bahrain,1983,4.58,396447.0,70.16,Asia
1021,Bahrain,1984,4.47,407223.0,70.46,Asia
1022,Bahrain,1985,4.36,419425.0,70.73,Asia
1023,Bahrain,1986,4.25,433487.0,70.98,Asia
1024,Bahrain,1987,4.13,448994.0,71.2,Asia
1025,Bahrain,1988,4.0,465235.0,71.41,Asia
1026,Bahrain,1989,3.87,481126.0,71.61,Asia
1027,Bahrain,1990,3.74,495944.0,71.8,Asia
1028,Bahrain,1991,3.6,509654.0,72.0,Asia
1029,Bahrain,1992,3.47,522748.0,72.1,Asia
1030,Bahrain,1993,3.34,535692.0,72.5,Asia
1031,Bahrain,1994,3.21,549151.0,72.9,Asia
1032,Bahrain,1995,3.1,563730.0,73.0,Asia
1033,Bahrain,1996,3.01,579855.0,73.4,Asia
1034,Bahrain,1997,2.93,597834.0,73.8,Asia
1035,Bahrain,1998,2.86,618054.0,74.0,Asia
1036,Bahrain,1999,2.81,640904.0,74.2,Asia
1037,Bahrain,2000,2.77,666855.0,73.7,Asia
1038,Bahrain,2001,2.72,694893.0,74.3,Asia
1039,Bahrain,2002,2.67,725365.0,74.8,Asia
1040,Bahrain,2003,2.6,761595.0,75.3,Asia
1041,Bahrain,2004,2.53,807989.0,75.7,Asia
1042,Bahrain,2005,2.45,867014.0,76.1,Asia
1043,Bahrain,2006,2.37,940808.0,76.3,Asia
1044,Bahrain,2007,2.29,1026568.0,77.0,Asia
1045,Bahrain,2008,2.23,1115777.0,77.6,Asia
1046,Bahrain,2009,2.18,1196774.0,78.2,Asia
1047,Bahrain,2010,2.14,1261319.0,78.7,Asia
1048,Bahrain,2011,2.12,1306014.0,78.8,Asia
1049,Bahrain,2012,2.09,1333577.0,79.0,Asia
1050,Bahrain,2013,2.08,1349427.0,79.1,Asia
1051,Bahrain,2014,2.05,1361930.0,79.1,Asia
1052,Bahrain,2015,2.03,1377237.0,79.1,Asia
1078,Bangladesh,1960,6.73,48200702.0,46.2,Asia
1079,Bangladesh,1961,6.76,49593610.0,46.73,Asia
1080,Bangladesh,1962,6.79,51030604.0,47.28,Asia
1081,Bangladesh,1963,6.83,52532595.0,47.81,Asia
1082,Bangladesh,1964,6.85,54129390.0,48.29,Asia
1083,Bangladesh,1965,6.88,55835020.0,48.6,Asia
1084,Bangladesh,1966,6.9,57675529.0,48.63,Asia
1085,Bangladesh,1967,6.92,59625294.0,48.37,Asia
1086,Bangladesh,1968,6.94,61585520.0,47.83,Asia
1087,Bangladesh,1969,6.95,63422570.0,47.09,Asia
1088,Bangladesh,1970,6.95,65048701.0,46.31,Asia
1089,Bangladesh,1971,6.94,66417450.0,45.74,Asia
1090,Bangladesh,1972,6.93,67578486.0,45.52,Asia
1091,Bangladesh,1973,6.9,68658472.0,45.77,Asia
1092,Bangladesh,1974,6.87,69837960.0,46.49,Asia
1093,Bangladesh,1975,6.82,71247153.0,47.58,Asia
1094,Bangladesh,1976,6.76,72930206.0,48.92,Asia
1095,Bangladesh,1977,6.68,74848466.0,50.27,Asia
1096,Bangladesh,1978,6.59,76948378.0,51.47,Asia
1097,Bangladesh,1979,6.48,79141947.0,52.44,Asia
1098,Bangladesh,1980,6.36,81364176.0,53.18,Asia
1099,Bangladesh,1981,6.22,83599582.0,53.72,Asia
1100,Bangladesh,1982,6.06,85868228.0,54.15,Asia
1101,Bangladesh,1983,5.89,88181211.0,54.57,Asia
1102,Bangladesh,1984,5.71,90559540.0,55.0,Asia
1103,Bangladesh,1985,5.52,93015182.0,55.47,Asia
1104,Bangladesh,1986,5.33,95550798.0,55.96,Asia
1105,Bangladesh,1987,5.13,98149262.0,56.46,Asia
1106,Bangladesh,1988,4.93,100779551.0,56.94,Asia
1107,Bangladesh,1989,4.74,103400571.0,57.42,Asia
1108,Bangladesh,1990,4.55,105983136.0,57.9,Asia
1109,Bangladesh,1991,4.37,108509679.0,56.4,Asia
1110,Bangladesh,1992,4.2,110987459.0,59.7,Asia
1111,Bangladesh,1993,4.03,113442354.0,60.5,Asia
1112,Bangladesh,1994,3.88,115913710.0,61.2,Asia
1113,Bangladesh,1995,3.73,118427768.0,61.6,Asia
1114,Bangladesh,1996,3.6,120987124.0,62.4,Asia
1115,Bangladesh,1997,3.47,123574107.0,63.2,Asia
1116,Bangladesh,1998,3.35,126169583.0,63.9,Asia
1117,Bangladesh,1999,3.23,128746273.0,64.6,Asia
1118,Bangladesh,2000,3.12,131280739.0,64.9,Asia
1119,Bangladesh,2001,3.01,133776064.0,65.4,Asia
1120,Bangladesh,2002,2.91,136228456.0,65.8,Asia
1121,Bangladesh,2003,2.8,138600174.0,66.3,Asia
1122,Bangladesh,2004,2.7,140843786.0,66.8,Asia
1123,Bangladesh,2005,2.61,142929979.0,67.1,Asia
1124,Bangladesh,2006,2.52,144839238.0,67.5,Asia
1125,Bangladesh,2007,2.44,146592687.0,67.7,Asia
1126,Bangladesh,2008,2.38,148252473.0,68.3,Asia
1127,Bangladesh,2009,2.32,149905836.0,68.6,Asia
1128,Bangladesh,2010,2.28,151616777.0,68.8,Asia
1129,Bangladesh,2011,2.24,153405612.0,69.3,Asia
1130,Bangladesh,2012,2.21,155257387.0,69.4,Asia
1131,Bangladesh,2013,2.18,157157394.0,69.8,Asia
1132,Bangladesh,2014,2.15,159077513.0,70.1,Asia
1133,Bangladesh,2015,2.12,160995642.0,70.4,Asia
1159,Barbados,1960,4.33,230934.0,61.8,North America
1160,Barbados,1961,4.31,231674.0,62.31,North America
1161,Barbados,1962,4.27,232584.0,62.79,North America
1162,Barbados,1963,4.2,233587.0,63.27,North America
1163,Barbados,1964,4.09,234547.0,63.74,North America
1164,Barbados,1965,3.96,235373.0,64.2,North America
1165,Barbados,1966,3.81,236043.0,64.64,North America
1166,Barbados,1967,3.64,236620.0,65.08,North America
1167,Barbados,1968,3.46,237199.0,65.5,North America
1168,Barbados,1969,3.28,237911.0,65.91,North America
1169,Barbados,1970,3.11,238847.0,66.31,North America
1170,Barbados,1971,2.95,240038.0,66.71,North America
1171,Barbados,1972,2.79,241441.0,67.09,North America
1172,Barbados,1973,2.65,242980.0,67.47,North America
1173,Barbados,1974,2.51,244539.0,67.83,North America
1174,Barbados,1975,2.39,246033.0,68.17,North America
1175,Barbados,1976,2.29,247444.0,68.53,North America
1176,Barbados,1977,2.2,248785.0,68.87,North America
1177,Barbados,1978,2.12,250035.0,69.22,North America
1178,Barbados,1979,2.06,251176.0,69.57,North America
1179,Barbados,1980,2.0,252197.0,69.91,North America
1180,Barbados,1981,1.96,253080.0,70.25,North America
1181,Barbados,1982,1.92,253836.0,70.58,North America
1182,Barbados,1983,1.89,254515.0,70.91,North America
1183,Barbados,1984,1.86,255195.0,71.23,North America
1184,Barbados,1985,1.83,255929.0,71.54,North America
1185,Barbados,1986,1.81,256738.0,71.85,North America
1186,Barbados,1987,1.78,257609.0,72.14,North America
1187,Barbados,1988,1.77,258524.0,72.43,North America
1188,Barbados,1989,1.75,259454.0,72.72,North America
1189,Barbados,1990,1.74,260374.0,73.0,North America
1190,Barbados,1991,1.73,261281.0,73.2,North America
1191,Barbados,1992,1.73,262184.0,73.2,North America
1192,Barbados,1993,1.73,263091.0,73.1,North America
1193,Barbados,1994,1.72,264015.0,73.0,North America
1194,Barbados,1995,1.73,264962.0,73.3,North America
1195,Barbados,1996,1.73,265940.0,73.7,North America
1196,Barbados,1997,1.74,266944.0,73.9,North America
1197,Barbados,1998,1.75,267949.0,74.1,North America
1198,Barbados,1999,1.76,268920.0,74.2,North America
1199,Barbados,2000,1.77,269838.0,74.0,North America
1200,Barbados,2001,1.78,270686.0,74.4,North America
1201,Barbados,2002,1.79,271479.0,74.6,North America
1202,Barbados,2003,1.8,272261.0,74.8,North America
1203,Barbados,2004,1.81,273091.0,74.9,North America
1204,Barbados,2005,1.82,274013.0,75.0,North America
1205,Barbados,2006,1.82,275040.0,75.0,North America
1206,Barbados,2007,1.83,276154.0,75.1,North America
1207,Barbados,2008,1.83,277315.0,75.3,North America
1208,Barbados,2009,1.84,278466.0,75.3,North America
1209,Barbados,2010,1.84,279566.0,75.2,North America
1210,Barbados,2011,1.84,280602.0,75.2,North America
1211,Barbados,2012,1.85,281580.0,75.4,North America
1212,Barbados,2013,1.85,282503.0,75.5,North America
1213,Barbados,2014,1.85,283380.0,75.6,North America
1214,Barbados,2015,1.86,284215.0,75.7,North America
1240,Belarus,1960,2.74,8190027.0,71.59,Europe
1241,Belarus,1961,2.73,8274486.0,72.3,Europe
1242,Belarus,1962,2.7,8356956.0,71.01,Europe
1243,Belarus,1963,2.65,8438535.0,71.66,Europe
1244,Belarus,1964,2.6,8521433.0,73.17,Europe
1245,Belarus,1965,2.54,8607031.0,72.7,Europe
1246,Belarus,1966,2.48,8695433.0,73.05,Europe
1247,Belarus,1967,2.43,8785138.0,72.78,Europe
1248,Belarus,1968,2.38,8874070.0,72.88,Europe
1249,Belarus,1969,2.34,8959483.0,72.47,Europe
1250,Belarus,1970,2.3,9039436.0,71.94,Europe
1251,Belarus,1971,2.28,9113278.0,72.56,Europe
1252,Belarus,1972,2.25,9181643.0,72.26,Europe
1253,Belarus,1973,2.22,9245514.0,72.29,Europe
1254,Belarus,1974,2.19,9306472.0,72.57,Europe
1255,Belarus,1975,2.16,9365830.0,71.63,Europe
1256,Belarus,1976,2.13,9423421.0,71.46,Europe
1257,Belarus,1977,2.11,9479262.0,71.39,Europe
1258,Belarus,1978,2.09,9535069.0,71.23,Europe
1259,Belarus,1979,2.08,9593007.0,70.82,Europe
1260,Belarus,1980,2.08,9654455.0,70.57,Europe
1261,Belarus,1981,2.08,9719634.0,70.84,Europe
1262,Belarus,1982,2.09,9787558.0,70.95,Europe
1263,Belarus,1983,2.1,9856780.0,70.73,Europe
1264,Belarus,1984,2.1,9925227.0,70.09,Europe
1265,Belarus,1985,2.09,9990966.0,70.28,Europe
1266,Belarus,1986,2.08,10053975.0,71.66,Europe
1267,Belarus,1987,2.05,10113451.0,71.55,Europe
1268,Belarus,1988,2.01,10165746.0,71.28,Europe
1269,Belarus,1989,1.95,10206300.0,71.05,Europe
1270,Belarus,1990,1.89,10231983.0,70.5,Europe
1271,Belarus,1991,1.81,10241137.0,70.1,Europe
1272,Belarus,1992,1.72,10234863.0,69.6,Europe
1273,Belarus,1993,1.64,10216281.0,68.9,Europe
1274,Belarus,1994,1.55,10190064.0,68.6,Europe
1275,Belarus,1995,1.47,10159731.0,68.2,Europe
1276,Belarus,1996,1.4,10126941.0,68.1,Europe
1277,Belarus,1997,1.34,10091181.0,68.0,Europe
1278,Belarus,1998,1.29,10051298.0,67.9,Europe
1279,Belarus,1999,1.25,10005259.0,67.7,Europe
1280,Belarus,2000,1.23,9952055.0,68.1,Europe
1281,Belarus,2001,1.22,9891535.0,68.0,Europe
1282,Belarus,2002,1.23,9825802.0,67.9,Europe
1283,Belarus,2003,1.25,9758817.0,68.2,Europe
1284,Belarus,2004,1.28,9695791.0,68.5,Europe
1285,Belarus,2005,1.32,9640616.0,68.7,Europe
1286,Belarus,2006,1.35,9594233.0,69.1,Europe
1287,Belarus,2007,1.39,9556061.0,69.7,Europe
1288,Belarus,2008,1.42,9526453.0,70.0,Europe
1289,Belarus,2009,1.44,9505319.0,70.1,Europe
1290,Belarus,2010,1.46,9492122.0,70.2,Europe
1291,Belarus,2011,1.47,9487674.0,70.3,Europe
1292,Belarus,2012,1.48,9490962.0,70.4,Europe
1293,Belarus,2013,1.49,9497294.0,70.6,Europe
1294,Belarus,2014,1.5,9500422.0,70.7,Europe
1295,Belarus,2015,1.51,9495826.0,71.0,Europe
1321,Belgium,1960,2.6,9140563.0,69.59,Europe
1322,Belgium,1961,2.63,9200393.0,70.46,Europe
1323,Belgium,1962,2.63,9261828.0,70.19,Europe
1324,Belgium,1963,2.63,9323467.0,70.0,Europe
1325,Belgium,1964,2.6,9383443.0,70.66,Europe
1326,Belgium,1965,2.56,9440279.0,70.51,Europe
1327,Belgium,1966,2.5,9493656.0,70.58,Europe
1328,Belgium,1967,2.43,9543533.0,70.86,Europe
1329,Belgium,1968,2.36,9589107.0,70.55,Europe
1330,Belgium,1969,2.28,9629528.0,70.63,Europe
1331,Belgium,1970,2.21,9664320.0,70.89,Europe
1332,Belgium,1971,2.13,9692900.0,71.01,Europe
1333,Belgium,1972,2.05,9715673.0,71.35,Europe
1334,Belgium,1973,1.98,9734412.0,71.56,Europe
1335,Belgium,1974,1.91,9751592.0,71.91,Europe
1336,Belgium,1975,1.84,9769006.0,71.9,Europe
1337,Belgium,1976,1.78,9787576.0,72.05,Europe
1338,Belgium,1977,1.73,9806885.0,72.7,Europe
1339,Belgium,1978,1.69,9825779.0,72.64,Europe
1340,Belgium,1979,1.66,9842453.0,73.13,Europe
1341,Belgium,1980,1.63,9855747.0,73.18,Europe
1342,Belgium,1981,1.61,9865512.0,73.59,Europe
1343,Belgium,1982,1.59,9872709.0,73.81,Europe
1344,Belgium,1983,1.58,9878636.0,73.81,Europe
1345,Belgium,1984,1.57,9885088.0,74.31,Europe
1346,Belgium,1985,1.56,9893499.0,74.41,Europe
1347,Belgium,1986,1.56,9903895.0,74.61,Europe
1348,Belgium,1987,1.56,9916261.0,75.22,Europe
1349,Belgium,1988,1.57,9931873.0,75.53,Europe
1350,Belgium,1989,1.57,9952253.0,75.59,Europe
1351,Belgium,1990,1.58,9978241.0,76.0,Europe
1352,Belgium,1991,1.59,10011217.0,76.2,Europe
1353,Belgium,1992,1.6,10050405.0,76.3,Europe
1354,Belgium,1993,1.6,10091889.0,76.5,Europe
1355,Belgium,1994,1.61,10130251.0,76.6,Europe
1356,Belgium,1995,1.61,10161914.0,76.9,Europe
1357,Belgium,1996,1.61,10185077.0,77.2,Europe
1358,Belgium,1997,1.61,10201758.0,77.4,Europe
1359,Belgium,1998,1.61,10216867.0,77.5,Europe
1360,Belgium,1999,1.62,10237402.0,77.7,Europe
1361,Belgium,2000,1.63,10268380.0,77.8,Europe
1362,Belgium,2001,1.65,10311331.0,78.0,Europe
1363,Belgium,2002,1.68,10364613.0,78.2,Europe
1364,Belgium,2003,1.7,10426169.0,78.5,Europe
1365,Belgium,2004,1.73,10492643.0,79.0,Europe
1366,Belgium,2005,1.75,10561436.0,79.1,Europe
1367,Belgium,2006,1.78,10632032.0,79.5,Europe
1368,Belgium,2007,1.8,10704830.0,79.5,Europe
1369,Belgium,2008,1.82,10779155.0,79.6,Europe
1370,Belgium,2009,1.83,10854388.0,79.8,Europe
1371,Belgium,2010,1.84,10929978.0,80.1,Europe
1372,Belgium,2011,1.85,11005175.0,80.2,Europe
1373,Belgium,2012,1.85,11079521.0,80.3,Europe
1374,Belgium,2013,1.85,11153122.0,80.4,Europe
1375,Belgium,2014,1.86,11226322.0,80.5,Europe
1376,Belgium,2015,1.86,11299192.0,80.5,Europe
1402,Belize,1960,6.5,92068.0,60.08,North America
1403,Belize,1961,6.48,94701.0,60.64,North America
1404,Belize,1962,6.46,97389.0,61.2,North America
1405,Belize,1963,6.44,100166.0,61.78,North America
1406,Belize,1964,6.42,103070.0,62.36,North America
1407,Belize,1965,6.4,106121.0,62.95,North America
1408,Belize,1966,6.38,109344.0,63.53,North America
1409,Belize,1967,6.36,112699.0,64.11,North America
1410,Belize,1968,6.34,116061.0,64.67,North America
1411,Belize,1969,6.32,119260.0,65.21,North America
1412,Belize,1970,6.3,122179.0,65.72,North America
1413,Belize,1971,6.29,124792.0,66.21,North America
1414,Belize,1972,6.28,127148.0,66.66,North America
1415,Belize,1973,6.29,129294.0,67.11,North America
1416,Belize,1974,6.29,131306.0,67.52,North America
1417,Belize,1975,6.28,133261.0,67.93,North America
1418,Belize,1976,6.25,135145.0,68.32,North America
1419,Belize,1977,6.2,136991.0,68.7,North America
1420,Belize,1978,6.11,138972.0,69.06,North America
1421,Belize,1979,5.99,141308.0,69.43,North America
1422,Belize,1980,5.85,144151.0,69.78,North America
1423,Belize,1981,5.68,147566.0,70.13,North America
1424,Belize,1982,5.51,151498.0,70.47,North America
1425,Belize,1983,5.34,155820.0,70.8,North America
1426,Belize,1984,5.17,160342.0,71.09,North America
1427,Belize,1985,5.02,164916.0,71.34,North America
1428,Belize,1986,4.89,169570.0,71.51,North America
